,Цена,Адрес,Цена за метр,"Площадь, кв.м",Расстояние от центра
44,25599420.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,3с1•до центра 11 км",554100.0,46.2,0.0
45,8900000.0,"Москва,ВАО,Новогиреево,Кусковская улица,21к2•до центра 10 км",275542.0,32.29997604720877,0.0
46,8656200.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,7 км",384720.0,22.5,5.7
47,9500000.0,"Москва,Новая Москва,ТАО,Десятинная улица,7",151515.0,62.7000627000627,0.0
48,8583232.0,"Москва,Новая Москва,НМАО,66•до центра 20,6 км",252448.0,34.0,20.6
49,12954700.0,"Москва,ЮВАО,Некрасовка,Рождественская улица,33•до центра 20,1 км",197782.0,65.49989382249143,20.1
50,10861014.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",171580.0,63.3,19.4
51,4500000.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,19к1•до центра 5,8 км",243243.0,18.5000185000185,5.8
52,15005526.0,"Москва,ЮАО,Москворечье-Сабурово,2-й Котляковский переулок,1с1•до центра 11,5 км",324093.0,46.30006201923522,11.5
53,20800000.0,"Москва,ЮВАО,Рязанский район,2-й Грайвороновский проезд,38к1•до центра 8,1 км",346667.0,59.99994230774778,8.1
54,9954963.0,"Москва,СВАО,Алтуфьевский район,Алтуфьевское шоссе,51с6•до центра 13,6 км",215010.0,46.3,13.6
55,8000000.0,"Москва,Новая Москва,рабочий посёлок Киевский,ТАО,20",170213.0,46.99993537508886,0.0
56,12511411.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",158976.0,78.69999874194848,19.4
57,8100000.0,"Москва,Новая Москва,ТАО,Вышгородская улица,14",128571.0,63.0002100007,0.0
58,9750911.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,5 км",349495.0,27.90000143063563,5.5
59,21300000.0,"Москва,ЦАО,Пресненский район,улица Пресненский Вал,26•до центра 4 км",508353.0,41.900018294374185,0.0
60,13667841.0,"Москва,САО,Западное Дегунино,Ильменский проезд,14к6•до центра 12,8 км",411558.0,33.209999562637584,12.8
61,8000000.0,"Москва,Новая Москва,рабочий посёлок Киевский,ТАО,16",153846.0,52.000052000052,0.0
62,9802960.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,2Ас1•до центра 11,9 км",300060.0,32.66999933346664,11.9
63,12500000.0,"Москва,СВАО,Лосиноостровский район,улица Коминтерна,54к2•до центра 14,3 км",233209.0,53.59998970880198,14.3
64,11068556.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",168728.0,65.59999525864113,19.4
65,15300000.0,"Москва,СВАО,Северное Медведково,Широкая улица,30•до центра 15,2 км",340000.0,45.0,15.2
66,8788643.0,"Москва,Новая Москва,дачный посёлок Кокошкино,НМАО",231768.0,37.920001898450174,0.0
67,12400000.0,"Москва,ЮВАО,Выхино-Жулебино,улица Хлобыстова,12к2•до центра 12 км",239382.0,51.8000518000518,0.0
68,14432135.0,"Москва,САО,Дмитровский район,Дмитровское шоссе,107•до центра 15 км",344442.0,41.90004412934543,0.0
69,37500000.0,"Москва,САО,Левобережный,Фестивальная улица,29•до центра 14,7 км",502008.0,74.7000047808003,14.7
70,17087263.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6•до центра 7,5 км",293092.0,58.29999795286122,7.5
71,22000000.0,"Москва,ЗАО,Кунцево,Молодогвардейская улица,50•до центра 13,8 км",301370.0,72.9999668181969,13.8
72,21830534.0,"Москва,ЮАО,Москворечье-Сабурово,1-й Котляковский переулок,4А•до центра 11,3 км",305322.0,71.50003602753814,11.3
73,13300000.0,"Москва,ЗАО,Можайский район,Беловежская улица,21•до центра 15,1 км",207165.0,64.20003378949147,15.1
74,11947975.0,"Москва,СВАО,Северный,Новодачная улица,67•до центра 19,6 км",242500.0,49.27,19.6
75,21750000.0,"Москва,ВАО,Сокольники,Егерская улица,5к2•до центра 6 км",334615.0,65.00007471272956,0.0
76,10989659.0,"Москва,ЮВАО,Печатники,Южнопортовая улица,28Ас16•до центра 6,9 км",327073.0,33.600018956012875,6.9
77,25990000.0,"Москва,ЮЗАО,Котловка,улица Дмитрия Ульянова,43к3•до центра 8,1 км",301858.0,86.10008679577815,8.1
78,13371537.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6•до центра 7,5 км",322984.0,41.399998142322836,7.5
79,4950000.0,"Москва,Новая Москва,ТАО,улица Борисоглебская Слобода,8",139831.0,35.399875564073774,0.0
80,23173696.0,"Москва,ЮАО,Москворечье-Сабурово,Каширский проезд,25к1•до центра 11,1 км",333147.0,69.55997202436161,11.1
81,13300000.0,"Москва,ЮАО,Бирюлёво Восточное,Бирюлёвская улица,47к1•до центра 19,1 км",264940.0,50.20004529327395,19.1
82,11678672.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,1 км",222028.0,52.59999639685085,7.1
83,6600000.0,"Москва,САО,Головинский район,Фестивальная улица,52к1•до центра 14,1 км",360656.0,18.29998669091877,14.1
84,8048250.0,"Москва,Новая Москва,НМАО",220500.0,36.5,0.0
85,23500000.0,"Москва,СЗАО,Куркино,улица Соловьиная Роща,10•до центра 20,8 км",337159.0,69.70005249748635,20.8
86,9681472.0,"Москва,СВАО,Бабушкинский район,Кольская улица,1•до центра 12 км",283084.0,34.1999971739837,0.0
87,21900000.0,"Москва,ЮАО,Бирюлёво Восточное,Михневская улица,8•до центра 19,5 км",278981.0,78.4999695319753,19.5
88,10927612.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к3•до центра 8,5 км",337272.0,32.39999762802723,8.5
89,6600000.0,"Москва,Новая Москва,ТАО,Вышгородская улица,2",191304.0,34.500062727386776,0.0
90,8591641.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17,1 км",239321.0,35.900071452150044,17.1
91,6100000.0,"Москва,Новая Москва,ТАО,улица Генерала Донскова,25к3",149510.0,40.799946491873456,0.0
92,8438060.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,1 км",264516.0,31.89999848780414,7.1
93,5850000.0,"Москва,Новая Москва,рабочий посёлок Киевский,ТАО,11",203125.0,28.8,0.0
94,12430125.0,"Москва,СВАО,Бутырский район,улица Руставели,14с1•до центра 6,7 км",331470.0,37.5,6.7
95,43700000.0,"Москва,ЗАО,Раменки,Мичуринский проспект,29•до центра 10 км",333588.0,130.999916064127,0.0
